product_id,description,category,unit_price
20902,vintage keepsake box paris days,box,1.95
21850,blue  diamante pen in gift box,box,1.25
21372,mirrored wall art table lamp,mirror,2.95
22021,blue felt easter egg-basket,egg,1.65
85206B,pink felt easter egg-basket,egg,1.65
90129A,pink glass tassle bag charm,bag,2.95
35001P,hand open shape pink,shape,3.49
84824,danish rose umbrella stand,stand,15.95
44234,assorted circular mobile,ass,0.21
18098A,pink porcelain b'fly oil burner,porcelain,2.95
20858,silver purse gold pink butterfly,butterfly,1.65
21298,edwardian 2 drawer wall cabinet,cabinet,35.95
72750B,"f.fairy s/3 candle/glass,lavender",candle,1.95
35980C,redwhite stripe scandinavian heart,art,0.38
21750,large skull windmill,skull,2.1
21749,large red spot windmill,pot,2.1
17038,porcelain budah incense holder,holder,0.1
47589,congratulations bunting,tin,5.45
21702,set 5 mini gateaux  fridge magnets,tea,1.69
21699,set 5 mini chocolate fridge magnets,chocolate,1.69
90190C,silver/amethyst drop earrings leaf,ring,2.95
90186A,amethyst hoop earring floral leaf,ring,2.95
84570B,white satin dress jewel stand,stand,4.95
48138,door mat union flag,door,6.75
84782B,black 3 tier glass plate stand,stand,12.75
21641,assorted tutti-frutti keyring ball,ring,0.85
47502,polkadot cutlery 24 pcs in tray,cutlery,9.95
90059C,diamante hair grip pack/2 montana,hair,1.65
90082B,diamante bow brooch red colour,ant,6.35
90004A,jade green pair enamel hair slides,enamel,3.75
90059E,diamante hair grip pack/2 ruby,hair,1.65
90059D,diamante hair grip pack/2 peridot,hair,1.65
20664,tropical holiday purse,purse,2.95
85129B,beaded crystal heart green small,bead,1.25
85030,french chateau oval platter,tea,7.95
85141,jardin etched glass fruitbowl,bowl,10.75
20846,zinc heart lattice t-light holder,t-light,1.25
84595B,large trifle design l blue bowl,bowl,3.75
84313A,pink tv tray table,table,4.25
84313B,blue tv tray table,table,4.25
47594A,carousel design washbag,bag,1.95
85119,watering can single hook pistachio,ring,1.69
35937,cerise+gold christmas stocking dec,dec,0.38
35966,folkart christmas-tree t-light hold,t-light,0.38
85167B,black grand baroque photo-frame,photo-frame,4.25
90048,green with metal bag charm,bag,4.95
48175,door mat camouflage,door,4.0
81952V,round purple clock w/sucker,clock,0.85
84529A,pink knitted kids rucksack,knitted,6.75
84529C,yellow knitted kids rucksack,knitted,6.75
47583B,set of 3 wicker basket tea and cake,cake,24.95
85160A,white bird garden design mug,mug,1.25
85160B,black bird garden design mug,mug,1.25
21718,red metal beach spade,b,1.25
84086C,pink/purple retro radio,other,2.95
84976,rectangular shaped mirror,mirror,1.69
85018B,s/6 paper boxes blossom images,box,4.25
85018A,s/6 paper boxes romantic images,box,4.25
35963,folkart zinc clip on angel wings,art,0.38
21090,set/6 collage paper plates,plate,0.85
84631,fruit tree and birds wall plaque,bird,7.95
85127,small square cut glass candlestick,candle,4.95
90129F,red glass tassle bag charm,bag,2.95
90129D,amber glass tassle bag charm,bag,2.95
90129E,purple glass tassle bag charm,bag,2.95
20849,zinc heart lattice double planter,art,3.75
21001,rose du sud washbag,bag,5.95
22137,bathroom set love heart design,sign,2.95
35652,vintage bead chaise long jewel box,box,6.75
17011C,origami lavender incense+flower,flower,0.65
17011E,origami opium scent incense+flower,flower,0.65
17011D,origami rose incense+flower,flower,0.65
17011F,origami sandlewood incense+flower,flower,0.65
17012E,origami opium incense/candle set,candle,0.85
17013C,origami lavender incense in tube,incense,0.42
17013D,origami rose incense in tube,incense,0.42
84616,silver roccoco chandelier,other,29.95
16043,pop art push down rubber,art,0.42
85190,pink flower hanging heart,flower,0.85
84450A,pink rabbit sitting easter,rabbit,0.42
85189,hanging butterfly  egg,butterfly,0.85
84847,floral bathroom set,bathroom,3.75
21209,multicolour honeycomb fan,honeycomb,1.65
47013A,wine bottle dressing lt.blue,bottle,0.29
84927F,psychedelic tile hook,hook,2.1
84926F,psychedelic tile coaster,coaster,1.25
90016B,gold/m.o.p pendant orbit necklace,necklace,8.5
90018B,gold m.o.p orbit drop earrings,ring,4.25
21208,pastel colour honeycomb fan,honeycomb,1.65
84905,pink butterfly cushion-cover,cushion-cover,4.95
84907,pink/yellow patch cushion-cover,cushion-cover,7.65
21030,space cadet red,other,1.25
82069,beech wood p/frame,frame,7.25
21503,toybox  wrap,box,0.42
51020A,summer fun design shower cap,sign,1.25
84942,kashmir folkart heart dishes,art,1.69
21475,sweetheart cream steel foldin chair,art,14.95
35974,s/6 christmas-tree place setting,christmas-tree,3.75
35930,pink heart christmas decoration,decoration,0.38
35964,folkart clip on stars,star,2.1
22266,easter decoration hanging bunny,decoration,0.65
84706A,english rose table clock,clock,1.95
84732D,cute rabbit ceature screen,rabbit,1.65
84732B,cute bird ceature screen,bird,1.65
21128,gold fishing gnome,other,6.95
21496,woodland creatures  wrap,wrap,0.42
47581B,fairy-cake wicker picnic basket,cake,12.75
20820,silver looking mirror,mirror,4.95
37352,bird in tree mug,mug,1.25
20759,chrysanthemum pocket book,book,0.85
20845,zinc heart lattice 2 wall planter,art,6.35
16202A,pastel pink photo album,photo,1.95
90206A,gold diamante star brooch,star,4.95
22221,cake stand lovebird 2 tier pink,cake,9.95
37379A,pink cherry blossom cup & saucer,cup,1.25
35001B,hand open shape black,shape,3.49
22188,black heart card-holder,holder,3.95
21095,set/6 posies paper plates,plate,0.85
85121C,retro laundry tub pistachio,b,8.5
72781,black silouette candle plate,candle,2.1
90186B,crystal hoop earring floral leaf,ring,2.95
90020,filigree diamante chain,ant,12.75
90043,copper and brass bag charm,bag,4.95
85145,jardin etched glass large bell jar,etched,10.95
84675,frog king watering can,ring,2.95
20667,cherry blossom purse,purse,2.95
84870C,green geisha girl,girl,3.75
85131D,beaded crystal heart pink\on stick,bead,1.25
47343A,fuschia flower purse with beads,flower,1.49
47344B,blue flower des purse,flower,1.25
84051,ass colour glowing tiaras,ass,0.85
22269,egg cup natural chicken,cup,1.25
21419,conch shell,shell,3.75
71510,square metal candleholder base,candle,0.85
85130A,beaded pearl heart white large,bead,1.65
90199D,5 strand glass necklace amber,necklace,6.35
20932,pink pot plant candle,candle,3.75
22251,birdhouse decoration magic garden,decoration,1.25
84801B,white hydrangea art flower,flower,2.1
84877A,pink round compact mirror,mirror,3.75
84856L,large tahiti beach bag,bag,5.95
47310M,"small pop box,funky monkey",box,1.25
44091C,multicolour crusoe check lampshade,lamp,0.42
21525,beware of the cat doormat,door,6.75
TEST002,this is a test product.,other,1.0
35915B,blue knitted hen,knitted,1.27
35915A,cream knitted hen,knitted,1.27
35915C,peach knitted hen,knitted,1.27
84748,folk felt hanging multicol garland,garland,2.95
85195,hanging heart basket,art,1.69
40002,white bamboo ribs lampshade,lamp,0.85
71270,photo clip line,photo,1.25
84838,ant white high rise bird box,box,8.5
84661B,black square table clock,clock,2.55
21198,white heart confetti in tube,art,1.65
44092C,purple/copper hanging lampshade,lamp,0.85
20784,red retro bar stool,stool,39.95
48103,door mat kiss my.......,door,6.75
84689,s/2 beach hut treasure chests,b,5.95
20840,french floral cushion-cover,cushion-cover,2.95
84657,green rose cushion-cover,cushion-cover,5.95
21852,empire teddy,other,6.95
35980B,red top scandinavian heart,art,0.38
35603B,s/16 black shiny/mat baubles,mat,0.42
79051A,smokey grey colour d.o.f. glass,key,0.65
72129,columbian candle round,candle,0.65
35598C,white christmas-tree 60cm,christmas-tree,2.95
84499,black flower candle plate,candle,0.85
84858C,pink riviera handbag,bag,5.95
35945,gold christmas stocking decoration,decoration,1.95
21374,mirrored wall art skulls,mirror,3.75
84422,pink/blue disc/mirror string,mirror,0.85
84563B,blue & white breakfast tray,tray,5.95
21038,set/4 modern vintage cotton napkins,tag,2.95
90143,silver bracelet w pastel flower,flower,7.5
90036E,"flower glass garld neckl36""amethyst",flower,7.95
90175B,pink glass chunky charm bracelet,bracelet,8.95
72132,columbian cube candle,candle,1.65
84931A,pink scottie dog w flower pattern,flower,2.55
85128,plantpot single hook pistachio,hook,1.69
72755C,flower fairy oil burner set rose,flower,1.25
84247H,pack/12 decoupage card,card,2.95
22039,botanical lily gift-wrap,wrap,0.42
22038,botanical lavender gift-wrap,wrap,0.42
84673B,blue fly swat,b,0.65
20885,box of 3 pebble candles,candle,2.95
90165B,white rosebud  pearl earrings,ring,2.55
90014A,silver/mop orbit necklace,necklace,9.95
90014B,gold m pearl  orbit necklace,necklace,9.95
90052,cracked glaze necklace brown,necklace,6.95
21369,mirrored wall art splodges,mirror,3.75
22092,blue paisley tissue box,box,1.25
37112,yellow birds felt des foodcover,bird,3.75
46776A,woven bubble gum cushion-cover,cushion-cover,1.25
46776E,woven candy cushion-cover,cushion-cover,1.25
46776C,woven frost cushion-cover,cushion-cover,1.25
78124,magazine rack gebra assorted,ass,1.25
79337,blue flock glass candleholder,candle,0.38
84596J,mixed nuts light green bowl,bowl,1.25
21420,oyster trinket box,box,3.25
21442,green birdhouse decoration,decoration,0.85
84292B,blue col metal folding chair,hair,7.95
85203,hanging wood and felt butterfly,butterfly,0.42
22261,felt egg-cosy white rabbit,rabbit,0.85
85043,red heart candy pop lights,candy,4.95
17129C,sky blue colour glass gems in bag,bag,0.85
22365,doormat respectable house,door,6.75
22366,doormat airmail,door,6.75
35654,vintage bead filled pink cushion,bead,4.95
85130C,beaded crystal heart blue  large,bead,1.65
84674,flying pig watering can,ring,2.95
84614C,blue baroque flock candle-holder,candle,5.95
21772,vintage metal cake stand cream,cake,12.75
84804B,blue delphinium artificial flower,flower,2.95
84801A,pink hydrangea art flower,flower,2.1
84798A,pink foxglove artiifcial flower,flower,2.55
84798C,white foxglove artiifcial flower,flower,2.55
22288,"decoration , hanging metal rabbit",decoration,1.25
85194S,hanging spring flower egg small,flower,0.65
21363,home small wood letters,letter,4.95
21092,set/6 strawberry paper plates,plate,0.85
85019A,romantic images notebook set,notebook,1.25
85169B,black love bird candle,candle,1.25
90096,necklace+bracelet set blue blossom,necklace,2.55
90098,necklace+bracelet pink butterfly,necklace,2.55
84967B,blue kashmiri occasional table,table,79.95
20850,zinc heart lattice planter bowl,bowl,2.95
47574B,english rose scented hanging heart,art,4.25
84974,s/2 zinc heart design planters,sign,9.95
22358,kings choice tea caddy,tea,2.95
22357,kings choice biscuit tin,tin,4.25
84803A,pink allium  artificial flower,flower,1.69
84807,red poppy artificial flower,flower,1.69
37462B,"pet mug, budgie",mug,0.42
79144C,painted lightbulb rainbow design,sign,0.42
35912B,white/pink chick decoration,decoration,1.25
35913B,white/pink chick easter decoration,decoration,0.85
22264,felt farm animal white bunny,bunny,0.85
20694,floral pink monster,other,3.75
35910B,pink flowers rabbit easter,flower,1.95
20715,little flower shopper bag,flower,1.06
84805B,blue climbing hydranga art flower,flower,2.95
84798B,purple foxglove artiifcial flower,flower,2.1
84856S,small tahiti beach bag,bag,4.65
62096A,pink/yellow flowers handbag,flower,1.95
62096B,purple/turq flowers handbag,flower,1.95
84611B,black new baroque flock box,box,5.95
79403,frosted white base,b,0.85
20839,french paisley cushion-cover,cushion-cover,2.95
85163B,black baroque wall clock,clock,12.75
90144,silver drop earrings with flower,flower,3.75
22326,"round snack boxes ,set4, woodland",box,2.95
22328,"round snack boxes ,set 4, fruits",box,2.95
21562,hawaiian grass skirt,ass,2.1
84917,white hand towel with butterfly,butterfly,5.95
82011C,bathroom scales footprints in sand,print,2.95
84867A,pink baby girls photo album,photo,5.95
20794,blue  tile hook,hook,2.55
85091,candy spot bread baskets,candy,4.95
47587A,pink fairy-cake coaster,cake,0.85
84762A,white picnic barbecue bucket,b,10.75
20616,cherry blossom passport-cover,cherry,2.1
84612B,set/4 black  baroque flock coaster,coaster,2.55
84464,s/60 pink fluffy chicks in box,box,2.55
84250M,"greeting card, blackpool rock",card,0.19
84984A,green peony des cushion-cover,cushion-cover,4.65
84984B,red peony des cushion-cover,cushion-cover,4.65
21393,blue  spotty pudding bowl,bowl,2.1
22289,"decoration , hanging metal chicken",decoration,1.25
22329,round container set of 5 retrospot,pot,1.65
22367,childs apron spaceboy design,sign,1.95
22414,doormat neighbourhood witch,door,6.75
22327,round snack boxes set of 4 skulls,box,2.95
16156L,"wrap, carousel",wrap,0.42
35922,easter bunny wreath,bunny,4.95
47599B,blue party bags,bag,2.1
84843,white soap rack with 2 bottles,bottle,5.95
85188A,green metal swinging bunny,bunny,0.85
85188B,pink metal swinging bunny,bunny,0.85
72606A,brown antique cube candle,candle,0.42
47583A,set of 3 wicker basket rose,basket,24.95
84706D,cherry blossom table clock,clock,1.95
21368,mirrored wall art ladies,mirror,2.55
21367,mirrored wall art gents,mirror,2.55
46138B,blue chenille shaggy cushion-cover,cushion-cover,1.95
85110,black silver flower t-light holder,flower,0.85
84925F,psychedelic wall thermometer,the,1.7
84951B,s/4 black lovebird coasters,bird,2.55
21383,pack of 12 sticky bunnies,b,0.65
84437A,s/6 pink easter decs in box,box,0.85
85205B,pink felt easter rabbit garland,garland,2.55
85169D,pink love bird candle,candle,1.25
90011C,green crystal drop earrings,ring,2.95
90013D,purple vintage earrings,ring,3.75
90164B,white  rosebud pearl bracelet,bracelet,7.5
90058B,crystal stud earrings assorted col,ring,1.06
90165A,pink rosebud pearl earrings,ring,2.55
81952B,round blue clock w/sucker,clock,0.85
44235,ass col circle mobile,ass,0.42
22161,heart decoration rustic hanging,decoration,0.65
35637C,pink string curtain with pole,ring,5.95
84450B,yellow rabbit sat easter,rabbit,0.42
84842,hello sailor bathroom set,bathroom,3.75
84599,candy stripe rose floor cushion,candy,7.95
84531B,blue knitted egg-cosy,egg,1.95
47367B,pair padded hangers pink check,hanger,3.75
37489D,pink/green flower design big mug,flower,1.95
37409,assorted design flower mugs,flower,0.85
84766,silver rococo candle stick,candle,5.95
82545A,cognac aux oeufs metal 1 hook,hook,1.25
84455,set of 3 rabbit carrots easter,rabbit,0.85
85218,s/5 mini ice cream fridge magnets,magnets,1.45
85086A,candy spot heart decoration,decoration,0.85
20791,blue tiled set of 3 drawers,drawer,12.75
84849D,hot baths soap-holder,holder,1.69
21653,glass etched t-light holder large,t-light,2.1
85202,hanging wood and felt heart,art,0.42
84762C,green picnic barbecue bucket,b,10.75
84016,flag of st george car flag,other,0.42
84033,flag of st george,other,1.65
84251G,"greeting card, overcrowded pool.",card,0.19
22106,mirror mosaic hurricane lamp,mirror,6.75
85232C,russian folkart stacking tins,art,4.95
20802,small glass sundae dish clear,dish,1.65
21089,set/6 green spring paper cups,ring,0.65
21097,set/6 green spring  paper plate,ring,0.85
90108,blue blossom hair clip,blossom,1.05
72225C,lavender scent cake candle,candle,0.29
72225D,vanilla scent cake candle,candle,0.29
17014D,origami rose incense cones,incense,0.42
17014A,origami vanilla incense cones,incense,0.42
16010,folding camping scissor w/knif & s,folding,0.12
21454,painted pink rabbit,rabbit,0.85
90103,purple frangipani necklace,necklace,2.55
20787,blue retro bar stool,stool,39.95
17011A,origami vanilla incense+flower,flower,2.1
20698,little pink monster soft toy,toy,2.55
72796C,s/3 rose garden scent squ candle,candle,1.65
21386,ivory hanging decoration  egg,decoration,0.85
85027L,french chateau large platter,tea,7.95
84306,s/3 pink square planters roses,square,10.95
84653,green rose quilt,other,45.95
84458,s/3 rabbit flower/egg/carrot rope,flower,0.85
21409,spotty cockerel doorstop,door,4.25
85023C,pink large jeweled photoframe,photo,2.55
90036B,"flower glass garland neckl.36""green",flower,7.95
90036A,flower garland necklace red,flower,7.95
21476,steel sweetheart round table cream,art,14.95
84247N,pack/12 blue folkart cards,card,2.95
40003,white bamboo ribs lampshade,lamp,1.25
21478,silver skull hot-water-bottle,hot-water-bottle,3.75
84966B,blue kashmiri boxed mirror,box,20.0
84966A,pink kashmiri boxed mirror,box,20.0
37330,spots mug,mug,1.65
47469,assorted shapes photo clip silver,shape,0.65
84800L,large white/pink rose art flower,flower,2.12
84804A,cream delphinium artificial flower,flower,2.95
21002,rose du sud drawstring bag,bag,4.25
85092,candy spot tea cosy,tea,3.35
PADS,pads to match all cushions,mat,0.001
20798,clear milkshake glass,ass,2.1
16161G,wrap bad hair day,wrap,0.1
85024B,eau de nile jewelled photoframe,jewelled,1.65
21793,classic french style basket brown,french,6.75
21792,classic french style basket green,french,6.75
21088,set/6 fruit salad paper cups,cup,0.65
20800,large glass sundae dish clear,dish,2.55
84567,frosted glass with silver surround,ass,1.65
47471,rainbow pegs photo clip string,ring,0.65
22257,felt farm animal sheep,other,1.25
79301,feather heart lights,art,2.95
84630,flowers and birds wall plaque,flower,7.95
84661C,pink square table clock,clock,2.55
21759,metal wall shelf unit with hooks,hook,49.95
90032,ivory shell heart necklace,necklace,6.25
17014F,origami sandlewood incense cones,incense,1.65
84799,sprig lavender artificial flower,flower,1.25
85187,s/12 mini rabbit easter,rabbit,1.65
20890,small glass rose scented candle,candle,3.75
20891,large glass rose scented candle,candle,7.95
37351,orange flower mug,flower,1.25
21474,sweetheart cream steel foldin bench,art,19.95
85130B,beaded crystal heart green large,bead,1.65
16044,pop-art fluorescent pens,art,0.06
16254,transparent acrylic tape dispenser,pen,0.25
35921,easter bunny hanging garland,garland,1.25
20786,black retro bar stool,stool,35.95
20785,fuschia retro bar stool,stool,35.95
85032B,blossom images gift-wrap set,wrap,2.1
17021,namaste swagat incense,incense,0.3
22380,toy tidy spaceboy,toy,2.1
22383,lunchbag suki  design,bag,1.65
22382,lunchbag spaceboy design,bag,1.65
44236,pink/purple circle curtain,other,4.65
15058A,blue white spots garden parasol,garden,7.95
15058C,ice cream design garden parasol,sign,7.95
15058B,pink white spots garden parasol,garden,7.95
90128A,pink leaves and beads phone charm,charm,1.25
90162D,ant silver purple boudicca ring,ring,2.95
90162A,ant silver turquoise boudicca ring,ring,2.95
90128B,blue leaves and beads phone charm,charm,1.25
22381,toy tidy pink retrospot,pot,2.1
84231,easter bunny with basket on back,bunny,0.65
84457,set/3 rabbits flower skippping rope,flower,0.85
22259,felt farm animal hen,other,1.25
84509E,carousel placemats,mat,3.75
84531A,pink knitted egg-cosy,egg,1.95
84806A,pink candystuft artificial flower,flower,1.45
47481,50cm metal string with  7 clips,ring,0.85
22384,lunchbag pink retrospot,bag,1.65
85170B,set/6 black bird t-light candles,candle,2.1
90005A,jade green enamel hair comb,enamel,1.95
22379,recycling bag retrospot,bag,2.1
35638A,pink and black string curtain,ring,5.95
84865,new baroque black photo album,photo,8.5
22378,wall tidy retrospot,pot,2.1
44241C,blue butterfly on spring,ring,0.85
21923,red/cream stripe fringe hammock,ring,7.95
37491B,blue/yellow ceramic candle-holder,candle,1.65
21394,red spotty beaker,pot,1.95
79303A,white rohmbic block table lamp,table,2.95
21129,silver fishing gnome,other,6.95
22377,bottle bag retrospot,bag,2.1
84868A,pink baby girl's memory box,box,6.95
84868B,blue baby boy's memory box,box,6.95
ADJUST,adjustment by john on 26/01/2010 16,b,68.34
48173A,door mat blue flock,door,6.75
